danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|type|id|uri|track_href|analysis_url|duration_ms|time_signature|artist_name|song_name|num_top|popularity
0.679|0.587|7|-7.015|1|0.276|0.141|6.35e-06|0.137|0.486|186.003|audio_features|7MXVkk9YMctZqd1Srtv4MB|spotify:track:7MXVkk9YMctZqd1Srtv4MB|https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB|https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB|230453|4|The Weeknd|Starboy|29|94
0.644|0.735|8|-5.747|1|0.0391|0.0521|0.144|0.161|0.418|88.98|audio_features|1Qrg8KqiBpW07V7PNxwwwL|spotify:track:1Qrg8KqiBpW07V7PNxwwwL|https://api.spotify.com/v1/tracks/1Qrg8KqiBpW07V7PNxwwwL|https://api.spotify.com/v1/audio-analysis/1Qrg8KqiBpW07V7PNxwwwL|153947|4|SZA|Kill Bill|30|92
0.52|0.731|6|-5.338|0|0.0557|0.342|0.00101|0.311|0.662|173.93|audio_features|4Dvkj6JhhA12EX05fT7y2e|spotify:track:4Dvkj6JhhA12EX05fT7y2e|https://api.spotify.com/v1/tracks/4Dvkj6JhhA12EX05fT7y2e|https://api.spotify.com/v1/audio-analysis/4Dvkj6JhhA12EX05fT7y2e|167303|4|Harry Styles|As It Was|31|94
0.744|0.789|9|-4.876|0|0.059|0.0036|0.00144|0.0947|0.866|116.985|audio_features|4OMJGnvZfDvsePyCwRGO7X|spotify:track:4OMJGnvZfDvsePyCwRGO7X|https://api.spotify.com/v1/tracks/4OMJGnvZfDvsePyCwRGO7X|https://api.spotify.com/v1/audio-analysis/4OMJGnvZfDvsePyCwRGO7X|185918|4|Dua Lipa|Houdini|32|93
0.508|0.43|2|-9.475|0|0.0335|0.83|0.000441|0.093|0.324|130.09|audio_features|1odExI7RdWc4BT515LTAwj|spotify:track:1odExI7RdWc4BT515LTAwj|https://api.spotify.com/v1/tracks/1odExI7RdWc4BT515LTAwj|https://api.spotify.com/v1/audio-analysis/1odExI7RdWc4BT515LTAwj|212954|4|David Kushner|Daylight|33|94
0.444|0.0911|0|-17.665|1|0.0307|0.959|1.05e-06|0.098|0.142|78.403|audio_features|6wf7Yu7cxBSPrRlWeSeK0Q|spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q|https://api.spotify.com/v1/tracks/6wf7Yu7cxBSPrRlWeSeK0Q|https://api.spotify.com/v1/audio-analysis/6wf7Yu7cxBSPrRlWeSeK0Q|222370|4|Billie Eilish|"What Was I Made For? [From The Motion Picture ""Barbie""]"|34|94
0.638|0.717|8|-5.804|1|0.0375|0.001|1.79e-06|0.113|0.422|141.904|audio_features|59NraMJsLaMCVtwXTSia8i|spotify:track:59NraMJsLaMCVtwXTSia8i|https://api.spotify.com/v1/tracks/59NraMJsLaMCVtwXTSia8i|https://api.spotify.com/v1/audio-analysis/59NraMJsLaMCVtwXTSia8i|132359|4|cassö|Prada|35|93
0.575|0.56|5|-7.302|1|0.478|0.173|0.0|0.257|0.471|75.956|audio_features|1udwFobQ1JoOdWPQrp2b6u|spotify:track:1udwFobQ1JoOdWPQrp2b6u|https://api.spotify.com/v1/tracks/1udwFobQ1JoOdWPQrp2b6u|https://api.spotify.com/v1/audio-analysis/1udwFobQ1JoOdWPQrp2b6u|229938|4|JID|Surround Sound (feat. 21 Savage & Baby Tate)|36|93
0.706|0.691|0|-4.775|1|0.0633|0.0584|6.99e-05|0.0232|0.632|118.048|audio_features|7DSAEUvxU8FajXtRloy8M0|spotify:track:7DSAEUvxU8FajXtRloy8M0|https://api.spotify.com/v1/tracks/7DSAEUvxU8FajXtRloy8M0|https://api.spotify.com/v1/audio-analysis/7DSAEUvxU8FajXtRloy8M0|200600|4|Miley Cyrus|Flowers|37|94
0.633|0.607|0|-6.182|0|0.0532|0.183|1.38e-06|0.167|0.363|74.029|audio_features|2N0SPREDYqILVEFSsWF5N5|spotify:track:2N0SPREDYqILVEFSsWF5N5|https://api.spotify.com/v1/tracks/2N0SPREDYqILVEFSsWF5N5|https://api.spotify.com/v1/audio-analysis/2N0SPREDYqILVEFSsWF5N5|182293|4|V|Love Me Again|38|91
